HANE_ID,YIL,AY,ILCE,TUKETIM,IS_ANOMALY,IS_MISSING,ORTALAMA_TUKETIM_MEAN,ABONE_ADEDI_SUM,KAYIT_SAYISI,ORT_DOLULUK,TOPLAM_SU,BARAJ_SAYISI
2837,2024,8,ÖDEMİŞ,163.93,0,0,204.0,7.0,1.0,32.655,257371000.0,6.0
2844,2024,6,KONAK,124.55,0,0,,,,44.919999999999995,314563000.0,6.0
2846,2021,12,TORBALI,17943.29204887194,1,0,226.0,26.0,1.0,44.43,313786000.0,6.0
2847,2023,11,BERGAMA,137.54,0,0,,,,22.915000000000003,229694000.0,6.0
2848,2021,5,TİRE,79.35,0,0,,,,67.79166666666667,440658000.0,6.0
2851,2023,4,KARABAĞLAR,13.54024816079794,1,0,178.0,3.0,2.0,46.845,329634000.0,6.0
2860,2021,1,ÇİĞLİ,89.42,0,0,,,,42.87166666666667,270220000.0,6.0
2861,2024,2,MENEMEN,126.93,0,0,,,,44.58833333333333,331522000.0,6.0
2866,2022,12,ÖDEMİŞ,133.13,0,0,2.0,1.0,1.0,36.538333333333334,288391000.0,6.0
2877,2022,8,KONAK,156.35,0,0,51.0,3.0,2.0,46.225,334604000.0,6.0
2880,2021,2,KONAK,150.79,0,0,707.0,4.0,1.0,63.975,381253000.0,6.0
2883,2021,3,KONAK,81.07,0,0,,,,69.53833333333334,440241000.0,6.0
2887,2022,9,BEYDAĞ,422.01428283400014,1,0,31.0,4.0,1.0,42.855,318643000.0,6.0
2888,2022,3,MENEMEN,146.52,0,0,376.5,27.0,2.0,71.255,424798000.0,6.0
2891,2021,11,KARABAĞLAR,149.43,0,0,,,,36.111666666666665,299884000.0,6.0
2894,2023,4,FOÇA,163.52,0,0,275.0,2.0,1.0,46.845,329634000.0,6.0
2895,2020,12,MENDERES,99.7,0,0,274.5,35.0,2.0,33.15833333333333,251570000.0,6.0
2901,2020,11,BUCA,21.76,0,0,145.66666666666666,24.0,3.0,24.118333333333336,243861000.0,6.0
2906,2020,5,ALİAĞA,161.71,0,0,,,,46.24333333333334,353544000.0,6.0
2908,2021,4,KARŞIYAKA,207.69,0,0,672.0,67.0,1.0,71.15166666666666,454646000.0,6.0
2911,2021,4,MENDERES,75.44,0,0,,,,71.15166666666666,454646000.0,6.0
2916,2023,4,MENEMEN,172.84,0,0,67.0,3.0,1.0,46.845,329634000.0,6.0
2917,2023,8,MENEMEN,90.58,0,0,368.5,21.0,2.0,35.550000000000004,289801000.0,6.0
2923,2023,12,KINIK,144.23,0,0,,,,26.203333333333333,247671000.0,6.0
2925,2022,1,KONAK,161.2,0,0,,,,52.89333333333334,324869000.0,6.0
2926,2024,4,BORNOVA,,1,1,128.5,27.0,2.0,49.43333333333334,341213000.0,6.0
2930,2022,2,TİRE,86.17,0,0,184.0,4.0,1.0,66.33666666666666,380070000.0,6.0
2933,2020,7,MENDERES,109.22,0,0,,,,38.525,316270000.0,6.0
2935,2023,6,TİRE,13.13,0,0,36.0,4.0,2.0,44.945,320996000.0,6.0
2938,2023,1,BERGAMA,172.13,0,0,1449.0,174.0,2.0,36.13833333333333,284679000.0,6.0
2940,2020,3,KINIK,113.89,0,0,51.0,5.0,1.0,45.97083333333333,763761000.0,12.0
2941,2021,6,SEFERİHİSAR,12086.934025668575,1,0,,,,61.6,415893000.0,6.0
2944,2023,7,BAYINDIR,154.84,0,0,98.5,3.0,2.0,41.435,306447000.0,6.0
2946,2020,9,KONAK,45.15,0,0,10551.0,2.0,2.0,28.296666666666667,275243000.0,6.0
2949,2022,1,KINIK,,1,1,5.0,3.0,1.0,52.89333333333334,324869000.0,6.0
2950,2024,5,MENDERES,215.77,0,0,,,,47.67666666666667,331440000.0,6.0
2955,2024,5,BAYINDIR,99.11,0,0,1642.0,226.0,1.0,47.67666666666667,331440000.0,6.0
2958,2024,2,KEMALPAŞA,146.43,0,0,27.333333333333332,8.0,3.0,44.58833333333333,331522000.0,6.0
2961,2021,2,ÖDEMİŞ,116.11,0,0,42.0,1.0,1.0,63.975,381253000.0,6.0
2963,2021,11,KONAK,167.59,0,0,145.0,13.0,1.0,36.111666666666665,299884000.0,6.0
2965,2024,2,BUCA,133.24,0,0,2.0,1.0,1.0,44.58833333333333,331522000.0,6.0
2969,2024,6,KARABAĞLAR,137.58,0,0,42.0,1.0,1.0,44.919999999999995,314563000.0,6.0
2971,2022,2,BERGAMA,72.05,0,0,525.5,10.0,2.0,66.33666666666666,380070000.0,6.0
2975,2022,2,KARABAĞLAR,5.218789641575521,1,0,1189.0,362.0,2.0,66.33666666666666,380070000.0,6.0
2979,2023,6,KONAK,163.05,0,0,198.66666666666666,38.0,3.0,44.945,320996000.0,6.0
2981,2022,5,BAYINDIR,197.49,0,0,,,,65.71,400103000.0,6.0
2985,2022,11,KARŞIYAKA,112.82,0,0,119.5,23.0,2.0,35.45333333333333,290429000.0,6.0
2996,2024,2,MENDERES,,1,1,499.0,58.0,1.0,44.58833333333333,331522000.0,6.0
2998,2021,10,ALİAĞA,64.04,0,0,115.0,1.0,1.0,40.41833333333333,310750000.0,6.0
3002,2023,11,KONAK,158.66,0,0,,,,22.915000000000003,229694000.0,6.0
3003,2021,5,TİRE,166.38,0,0,,,,67.79166666666667,440658000.0,6.0
3007,2024,4,KARABURUN,16.24,0,0,9830.0,1397.0,1.0,49.43333333333334,341213000.0,6.0
3008,2020,1,SEFERİHİSAR,19825.200988971937,1,0,499.0,13.0,1.0,43.28583333333333,750576000.0,12.0
3009,2023,5,BEYDAĞ,15.241331994126226,1,0,5.0,1.0,1.0,46.355,326783000.0,6.0
3011,2022,11,KONAK,210.86,0,0,8.0,1.0,1.0,35.45333333333333,290429000.0,6.0
3018,2022,3,KEMALPAŞA,157.66,0,0,,,,71.255,424798000.0,6.0
3019,2020,6,TİRE,122.78,0,0,,,,43.65833333333334,337939000.0,6.0
3022,2022,4,TİRE,152.7,0,0,107.0,20.0,1.0,69.625,417610000.0,6.0
3023,2023,5,NARLIDERE,121.52,0,0,583.0,15.0,1.0,46.355,326783000.0,6.0
3025,2020,5,KARABAĞLAR,103.75,0,0,,,,46.24333333333334,353544000.0,6.0
3027,2024,6,BORNOVA,66.81,0,0,1942.5,15.0,2.0,44.919999999999995,314563000.0,6.0
3028,2023,3,SELÇUK,127.04,0,0,,,,42.32666666666667,313051000.0,6.0
3037,2022,4,TORBALI,79.01,0,0,,,,69.625,417610000.0,6.0
3040,2022,9,ÇİĞLİ,139.57,0,0,2371.0,92.0,2.0,42.855,318643000.0,6.0
3041,2021,2,BORNOVA,132.54,0,0,,,,63.975,381253000.0,6.0
3044,2022,3,KARABURUN,133.62,0,0,31.0,3.0,1.0,71.255,424798000.0,6.0
3045,2023,8,KEMALPAŞA,138.71,0,0,263.0,46.0,2.0,35.550000000000004,289801000.0,6.0
3048,2021,12,BORNOVA,163.56,0,0,,,,44.43,313786000.0,6.0
3049,2022,3,BAYINDIR,147.1,0,0,,,,71.255,424798000.0,6.0
3050,2021,6,MENEMEN,112.93,0,0,38.5,3.0,2.0,61.6,415893000.0,6.0
3054,2021,8,GÜZELBAHÇE,150.13,0,0,,,,48.65833333333333,348099000.0,6.0
3065,2023,4,ALİAĞA,128.68,0,0,,,,46.845,329634000.0,6.0
3066,2021,6,URLA,72.03,0,0,,,,61.6,415893000.0,6.0
3067,2020,1,URLA,45.48,0,0,4.0,1.0,1.0,43.28583333333333,750576000.0,12.0
3079,2020,12,TORBALI,116.58,0,0,,,,33.15833333333333,251570000.0,6.0
3086,2023,5,KEMALPAŞA,69.71,0,0,15.0,1.0,1.0,46.355,326783000.0,6.0
3096,2023,5,BAYRAKLI,175.87,0,0,10.5,2.0,2.0,46.355,326783000.0,6.0
3099,2020,1,KONAK,61.39,0,0,26.0,4.0,1.0,43.28583333333333,750576000.0,12.0
3104,2022,4,ÇEŞME,159.72,0,0,,,,69.625,417610000.0,6.0
3107,2023,7,KİRAZ,-136.37,1,0,79.0,3.0,1.0,41.435,306447000.0,6.0
3108,2020,1,KONAK,86.73,0,0,26.0,4.0,1.0,43.28583333333333,750576000.0,12.0
3110,2023,2,KONAK,160.59,0,0,27.0,2.0,1.0,39.745,304390000.0,6.0
3114,2020,8,MENEMEN,265.2,0,0,,,,32.69166666666667,294685000.0,6.0
3115,2021,3,BEYDAĞ,174.46,0,0,1031.5,161.0,2.0,69.53833333333334,440241000.0,6.0
3117,2023,8,KONAK,157.21,0,0,436.0,30.0,2.0,35.550000000000004,289801000.0,6.0
3120,2021,3,TİRE,109.54,0,0,,,,69.53833333333334,440241000.0,6.0
3129,2024,6,KONAK,77.82,0,0,,,,44.919999999999995,314563000.0,6.0
3130,2024,1,KEMALPAŞA,90.91,0,0,,,,35.190000000000005,280086000.0,6.0
3131,2023,11,ÖDEMİŞ,167.53,0,0,,,,22.915000000000003,229694000.0,6.0
3136,2023,2,MENEMEN,153.32,0,0,182.0,18.0,1.0,39.745,304390000.0,6.0
3138,2023,8,KEMALPAŞA,53.25,0,0,263.0,46.0,2.0,35.550000000000004,289801000.0,6.0
3143,2023,1,BORNOVA,127.55,0,0,4.0,1.0,1.0,36.13833333333333,284679000.0,6.0
3144,2022,10,ÖDEMİŞ,130.41,0,0,58.0,3.0,1.0,40.355,303945000.0,6.0
3146,2022,1,KARŞIYAKA,103.29,0,0,69.33333333333333,3.0,3.0,52.89333333333334,324869000.0,6.0
3149,2023,11,BAYRAKLI,146.72,0,0,,,,22.915000000000003,229694000.0,6.0
3151,2023,3,BUCA,112.9,0,0,,,,42.32666666666667,313051000.0,6.0
3154,2022,4,KİRAZ,-75.13,1,0,9.0,2.0,2.0,69.625,417610000.0,6.0
3155,2022,5,KARABAĞLAR,39.05,0,0,2789.0,572.0,2.0,65.71,400103000.0,6.0
3160,2021,8,MENEMEN,115.08,0,0,33.0,1.0,1.0,48.65833333333333,348099000.0,6.0
3162,2020,2,DİKİLİ,135.22,0,0,,,,,,
3163,2021,9,KARABAĞLAR,54.05,0,0,,,,44.46666666666667,328160000.0,6.0
3164,2022,8,ÇİĞLİ,205.93,0,0,,,,46.225,334604000.0,6.0
3166,2022,8,BEYDAĞ,109.96,0,0,1520.5,206.0,2.0,46.225,334604000.0,6.0
3169,2023,9,ÖDEMİŞ,167.1,0,0,4.0,1.0,1.0,29.215,272137000.0,6.0
3182,2021,8,KEMALPAŞA,54.33,0,0,,,,48.65833333333333,348099000.0,6.0
3185,2022,9,MENEMEN,60.03,0,0,,,,42.855,318643000.0,6.0
3186,2022,10,TİRE,152.24,0,0,,,,40.355,303945000.0,6.0
3189,2023,12,ÖDEMİŞ,29.99,0,0,18.0,1.0,1.0,26.203333333333333,247671000.0,6.0
3193,2024,6,MENEMEN,130.21,0,0,,,,44.919999999999995,314563000.0,6.0
3195,2021,12,MENDERES,108.11,0,0,,,,44.43,313786000.0,6.0
3198,2024,3,BAYINDIR,65.58,0,0,29.0,3.0,1.0,49.19499999999999,340131000.0,6.0
3215,2021,4,KİRAZ,79.45100297780351,1,0,,,,71.15166666666666,454646000.0,6.0
3221,2022,9,MENEMEN,112.53,0,0,,,,42.855,318643000.0,6.0
3222,2021,1,BERGAMA,95.8,0,0,251.5,40.0,2.0,42.87166666666667,270220000.0,6.0
3226,2024,3,SEFERİHİSAR,108.22,0,0,409.0,14.0,2.0,49.19499999999999,340131000.0,6.0
3227,2021,5,FOÇA,158.12,0,0,47.0,5.0,1.0,67.79166666666667,440658000.0,6.0
3228,2021,12,MENDERES,130.2,0,0,,,,44.43,313786000.0,6.0
3231,2022,9,ÖDEMİŞ,117.32,0,0,468.6666666666667,64.0,3.0,42.855,318643000.0,6.0
3232,2023,2,BUCA,137.92,0,0,,,,39.745,304390000.0,6.0
3236,2021,4,TİRE,165.57,0,0,99.0,25.0,2.0,71.15166666666666,454646000.0,6.0
3239,2023,2,MENDERES,87.05,0,0,65.0,4.0,2.0,39.745,304390000.0,6.0
3241,2022,4,ALİAĞA,122.48,0,0,21.0,9.0,1.0,69.625,417610000.0,6.0
3246,2021,1,SEFERİHİSAR,138.1,0,0,272.5,14.0,2.0,42.87166666666667,270220000.0,6.0
3248,2022,3,TİRE,86.74,0,0,1346.0,87.0,1.0,71.255,424798000.0,6.0
3249,2024,2,TİRE,3.0370840907272303,1,0,,,,44.58833333333333,331522000.0,6.0
3251,2022,10,MENEMEN,73.27,0,0,,,,40.355,303945000.0,6.0
3253,2023,2,BERGAMA,162.32,0,0,693.0,76.0,1.0,39.745,304390000.0,6.0
3254,2020,10,KONAK,148.48,0,0,16.0,1.0,1.0,25.903333333333336,258732000.0,6.0
3255,2021,11,MENEMEN,97.1,0,0,95.0,3.0,1.0,36.111666666666665,299884000.0,6.0
3257,2023,5,ÖDEMİŞ,116.41,0,0,,,,46.355,326783000.0,6.0
3260,2024,3,ÇİĞLİ,141.98,0,0,3131.0,28.0,1.0,49.19499999999999,340131000.0,6.0
3264,2020,2,BAYINDIR,,1,1,15.0,1.0,1.0,,,
3266,2020,6,ÇİĞLİ,146.06,0,0,,,,43.65833333333334,337939000.0,6.0
3269,2023,3,BERGAMA,131.08,0,0,314.5,5.0,2.0,42.32666666666667,313051000.0,6.0
3270,2023,5,TİRE,168.13,0,0,52.0,6.0,2.0,46.355,326783000.0,6.0
3271,2021,5,ÖDEMİŞ,156.82,0,0,10612.0,326.0,1.0,67.79166666666667,440658000.0,6.0
3272,2020,1,MENDERES,118.77,0,0,,,,43.28583333333333,750576000.0,12.0
3275,2024,1,KARABAĞLAR,79.41,0,0,26.0,3.0,1.0,35.190000000000005,280086000.0,6.0
3277,2024,1,MENEMEN,191.02,0,0,10.0,1.0,1.0,35.190000000000005,280086000.0,6.0
3278,2022,7,TORBALI,112.18,0,0,64.5,8.0,2.0,52.675000000000004,353454000.0,6.0
3287,2022,2,KONAK,,1,1,12.0,1.0,1.0,66.33666666666666,380070000.0,6.0
3289,2024,4,BORNOVA,115.82,0,0,128.5,27.0,2.0,49.43333333333334,341213000.0,6.0
3290,2021,3,KARABAĞLAR,142.07,0,0,17.0,1.0,1.0,69.53833333333334,440241000.0,6.0
3291,2020,6,NARLIDERE,131.24,0,0,,,,43.65833333333334,337939000.0,6.0
3296,2020,6,MENEMEN,74.78,0,0,,,,43.65833333333334,337939000.0,6.0
3313,2023,6,TORBALI,55.82,0,0,111.0,6.0,1.0,44.945,320996000.0,6.0
3317,2022,7,MENEMEN,103.87,0,0,,,,52.675000000000004,353454000.0,6.0
3320,2023,10,KARABAĞLAR,130.98,0,0,,,,24.72666666666667,244436000.0,6.0
3322,2020,6,MENDERES,77.35,0,0,,,,43.65833333333334,337939000.0,6.0
3323,2023,10,BAYINDIR,99.53,0,0,6.0,1.0,1.0,24.72666666666667,244436000.0,6.0
3332,2023,8,MENEMEN,174.18,0,0,368.5,21.0,2.0,35.550000000000004,289801000.0,6.0
3334,2021,2,ÖDEMİŞ,18.433723549257493,1,0,42.0,1.0,1.0,63.975,381253000.0,6.0
3339,2023,1,TORBALI,783.2371897222591,1,0,,,,36.13833333333333,284679000.0,6.0
3341,2024,3,MENEMEN,165.94,0,0,13.0,4.0,2.0,49.19499999999999,340131000.0,6.0
3348,2021,3,GAZİEMİR,106.63,0,0,,,,69.53833333333334,440241000.0,6.0
3351,2021,3,URLA,207.06,0,0,,,,69.53833333333334,440241000.0,6.0
3352,2022,4,KEMALPAŞA,141.89,0,0,133.0,1.0,1.0,69.625,417610000.0,6.0
3354,2022,9,BORNOVA,175.81,0,0,325.0,1.0,1.0,42.855,318643000.0,6.0
3358,2022,2,DİKİLİ,175.03,0,0,152.0,15.0,1.0,66.33666666666666,380070000.0,6.0
3361,2023,11,KONAK,88.67,0,0,,,,22.915000000000003,229694000.0,6.0
3366,2023,3,KONAK,131.68,0,0,1606.0,7.0,1.0,42.32666666666667,313051000.0,6.0
3376,2023,10,MENEMEN,141.18,0,0,286.0,47.0,2.0,24.72666666666667,244436000.0,6.0
3380,2023,6,KARABAĞLAR,142.27,0,0,858.0,77.0,1.0,44.945,320996000.0,6.0
3382,2022,4,TİRE,165.61,0,0,107.0,20.0,1.0,69.625,417610000.0,6.0
3383,2020,2,TORBALI,53.08,0,0,,,,,,
3393,2024,3,MENDERES,136.54,0,0,,,,49.19499999999999,340131000.0,6.0
3394,2021,10,ÖDEMİŞ,172.7,0,0,,,,40.41833333333333,310750000.0,6.0
3399,2021,5,SEFERİHİSAR,182.05,0,0,,,,67.79166666666667,440658000.0,6.0
3401,2020,6,SEFERİHİSAR,122.36,0,0,,,,43.65833333333334,337939000.0,6.0
3404,2021,11,BAYINDIR,5091.658065790738,1,0,916.5,247.0,2.0,36.111666666666665,299884000.0,6.0
3406,2023,12,ALİAĞA,192.67,0,0,,,,26.203333333333333,247671000.0,6.0
3408,2024,9,KONAK,121.96,0,0,,,,25.81833333333333,233360000.0,6.0
3410,2020,3,KARABAĞLAR,179.28,0,0,,,,45.97083333333333,763761000.0,12.0
3411,2022,3,TORBALI,80.81,0,0,,,,71.255,424798000.0,6.0
3415,2023,10,ÇİĞLİ,81.44,0,0,243.0,72.0,2.0,24.72666666666667,244436000.0,6.0
3419,2021,4,SEFERİHİSAR,204.53,0,0,,,,71.15166666666666,454646000.0,6.0
3424,2020,3,BUCA,150.48,0,0,,,,45.97083333333333,763761000.0,12.0
3426,2023,2,TORBALI,92.02,0,0,219.33333333333334,10.0,3.0,39.745,304390000.0,6.0
3430,2023,1,GAZİEMİR,132.32,0,0,,,,36.13833333333333,284679000.0,6.0
3434,2022,5,KARABAĞLAR,113.33,0,0,2789.0,572.0,2.0,65.71,400103000.0,6.0
3439,2024,5,KARŞIYAKA,138.69,0,0,,,,47.67666666666667,331440000.0,6.0
3440,2024,5,KEMALPAŞA,104.49,0,0,36.0,6.0,2.0,47.67666666666667,331440000.0,6.0
3457,2022,8,TORBALI,133.92,0,0,2597.0,233.0,2.0,46.225,334604000.0,6.0
3460,2023,4,BALÇOVA,54.28,0,0,,,,46.845,329634000.0,6.0
3461,2021,7,KARŞIYAKA,154.94,0,0,,,,53.971666666666664,382565000.0,6.0
3465,2021,2,BORNOVA,149.4,0,0,,,,63.975,381253000.0,6.0
3474,2023,6,KARABAĞLAR,215.46,0,0,858.0,77.0,1.0,44.945,320996000.0,6.0
3476,2023,11,TİRE,120.82,0,0,1632.3333333333333,302.0,3.0,22.915000000000003,229694000.0,6.0
3479,2022,7,ÖDEMİŞ,72.52,0,0,,,,52.675000000000004,353454000.0,6.0
3486,2023,1,KİRAZ,114.93,0,0,,,,36.13833333333333,284679000.0,6.0
3494,2024,3,KARABAĞLAR,145.3,0,0,,,,49.19499999999999,340131000.0,6.0
3497,2024,2,KONAK,112.13,0,0,,,,44.58833333333333,331522000.0,6.0
3502,2023,11,TİRE,142.28,0,0,1632.3333333333333,302.0,3.0,22.915000000000003,229694000.0,6.0
3505,2024,3,ÖDEMİŞ,123.2,0,0,,,,49.19499999999999,340131000.0,6.0
3519,2020,7,BAYINDIR,138.62,0,0,,,,38.525,316270000.0,6.0
3524,2020,9,KARŞIYAKA,707.4708154210517,1,0,,,,28.296666666666667,275243000.0,6.0
3526,2020,12,KARŞIYAKA,78.81,0,0,,,,33.15833333333333,251570000.0,6.0
3527,2024,7,TORBALI,199.7,0,0,,,,39.32833333333333,289223000.0,6.0
3536,2020,11,KARABURUN,128.36,0,0,,,,24.118333333333336,243861000.0,6.0
3538,2021,12,MENEMEN,112.79,0,0,,,,44.43,313786000.0,6.0
3544,2021,11,ÖDEMİŞ,490.87460997190624,1,0,,,,36.111666666666665,299884000.0,6.0
3546,2020,12,TORBALI,162.61,0,0,,,,33.15833333333333,251570000.0,6.0
3551,2023,11,URLA,175.34,0,0,232.0,2.0,2.0,22.915000000000003,229694000.0,6.0
3555,2020,12,BUCA,124.94,0,0,130.0,15.0,1.0,33.15833333333333,251570000.0,6.0
3558,2022,7,ÖDEMİŞ,92.81,0,0,,,,52.675000000000004,353454000.0,6.0
3560,2022,6,DİKİLİ,96.98,0,0,383.0,38.0,1.0,59.61666666666667,373647000.0,6.0
3564,2022,4,BERGAMA,121.28,0,0,6.0,1.0,1.0,69.625,417610000.0,6.0
3568,2023,4,URLA,641.386425952142,1,0,61.0,2.0,1.0,46.845,329634000.0,6.0
3569,2023,10,KİRAZ,82.98,0,0,,,,24.72666666666667,244436000.0,6.0
3571,2021,10,DİKİLİ,105.47,0,0,,,,40.41833333333333,310750000.0,6.0
3572,2022,10,ÖDEMİŞ,296.1503707702864,1,0,58.0,3.0,1.0,40.355,303945000.0,6.0
3575,2024,3,MENEMEN,150.23,0,0,13.0,4.0,2.0,49.19499999999999,340131000.0,6.0
3576,2022,1,MENDERES,,1,1,2.0,1.0,1.0,52.89333333333334,324869000.0,6.0
3581,2022,7,MENEMEN,,1,1,,,,52.675000000000004,353454000.0,6.0
3586,2021,11,BERGAMA,111.91,0,0,280.0,67.0,2.0,36.111666666666665,299884000.0,6.0
3587,2022,5,ÖDEMİŞ,136.7,0,0,940.0,12.0,1.0,65.71,400103000.0,6.0
3592,2021,1,ÖDEMİŞ,97.89,0,0,46.0,1.0,1.0,42.87166666666667,270220000.0,6.0
3594,2022,12,ÖDEMİŞ,132.98,0,0,2.0,1.0,1.0,36.538333333333334,288391000.0,6.0
3600,2023,4,MENDERES,48.95,0,0,5.0,1.0,1.0,46.845,329634000.0,6.0
3602,2022,12,KONAK,100.2,0,0,21.0,1.0,1.0,36.538333333333334,288391000.0,6.0
3604,2021,7,MENDERES,151.95,0,0,54.0,3.0,1.0,53.971666666666664,382565000.0,6.0
3605,2021,4,ALİAĞA,118.24199625529816,1,0,,,,71.15166666666666,454646000.0,6.0
3608,2021,8,BORNOVA,117.7,0,0,628.0,44.0,1.0,48.65833333333333,348099000.0,6.0
3617,2022,11,ÇİĞLİ,144.69,0,0,,,,35.45333333333333,290429000.0,6.0
3618,2024,1,SELÇUK,82.94,0,0,20424.0,2290.0,1.0,35.190000000000005,280086000.0,6.0
3621,2023,5,BAYRAKLI,152.66,0,0,10.5,2.0,2.0,46.355,326783000.0,6.0
3625,2021,5,TORBALI,186.02,0,0,641.6666666666666,76.0,3.0,67.79166666666667,440658000.0,6.0
3626,2021,6,MENDERES,163.15,0,0,1043.0,4.0,1.0,61.6,415893000.0,6.0
3627,2020,1,BALÇOVA,125.81,0,0,,,,43.28583333333333,750576000.0,12.0
3629,2023,11,KARABAĞLAR,133.24,0,0,222.0,2.0,2.0,22.915000000000003,229694000.0,6.0
3631,2023,9,BEYDAĞ,10.503132225877266,1,0,227.0,3.0,1.0,29.215,272137000.0,6.0
3632,2020,12,MENEMEN,150.06,0,0,6.0,1.0,1.0,33.15833333333333,251570000.0,6.0
3636,2022,7,TİRE,827.3621454773325,1,0,,,,52.675000000000004,353454000.0,6.0
3640,2021,3,KONAK,108.65825112392002,1,0,,,,69.53833333333334,440241000.0,6.0
3642,2024,4,KONAK,195.96452793887235,1,0,10.0,2.0,1.0,49.43333333333334,341213000.0,6.0
3647,2022,7,ÇİĞLİ,212.04,0,0,,,,52.675000000000004,353454000.0,6.0
3652,2022,3,BAYINDIR,202.98,0,0,,,,71.255,424798000.0,6.0
3653,2023,12,ÖDEMİŞ,107.93,0,0,18.0,1.0,1.0,26.203333333333333,247671000.0,6.0
3654,2021,1,MENEMEN,118.69,0,0,59.5,5.0,2.0,42.87166666666667,270220000.0,6.0
3655,2020,2,SEFERİHİSAR,197.88,0,0,23.0,2.0,1.0,,,
3661,2022,9,KARABAĞLAR,75.43,0,0,,,,42.855,318643000.0,6.0
3662,2022,8,TİRE,137.18,0,0,,,,46.225,334604000.0,6.0
3665,2022,11,MENDERES,176.6,0,0,,,,35.45333333333333,290429000.0,6.0
3666,2022,5,BAYRAKLI,213.34,0,0,,,,65.71,400103000.0,6.0
3668,2021,1,BERGAMA,104.36,0,0,251.5,40.0,2.0,42.87166666666667,270220000.0,6.0
3669,2020,2,KEMALPAŞA,97.04,0,0,3167.5,114.0,2.0,,,
3671,2021,5,BALÇOVA,116.47,0,0,8209.0,2.0,1.0,67.79166666666667,440658000.0,6.0
3672,2020,3,ÇİĞLİ,166.62,0,0,72.0,2.0,1.0,45.97083333333333,763761000.0,12.0
3674,2020,10,BEYDAĞ,149.71054778570198,1,0,,,,25.903333333333336,258732000.0,6.0
3677,2021,1,TİRE,109.4,0,0,420.5,49.0,2.0,42.87166666666667,270220000.0,6.0
3683,2023,10,KARABAĞLAR,115.93,0,0,,,,24.72666666666667,244436000.0,6.0
3684,2021,4,ÖDEMİŞ,152.57,0,0,431.5,49.0,2.0,71.15166666666666,454646000.0,6.0
3685,2023,5,GÜZELBAHÇE,148.3,0,0,,,,46.355,326783000.0,6.0
3687,2024,5,KEMALPAŞA,106.79,0,0,36.0,6.0,2.0,47.67666666666667,331440000.0,6.0
3689,2020,6,MENDERES,147.18,0,0,,,,43.65833333333334,337939000.0,6.0
3691,2023,12,ÇİĞLİ,147.28,0,0,,,,26.203333333333333,247671000.0,6.0
3693,2023,10,KONAK,187.77,0,0,171.0,20.0,2.0,24.72666666666667,244436000.0,6.0
3695,2021,12,BAYRAKLI,111.3,0,0,2057.0,169.0,1.0,44.43,313786000.0,6.0
3699,2024,5,MENEMEN,116.28,0,0,2785.0,5.0,1.0,47.67666666666667,331440000.0,6.0
3706,2024,3,KEMALPAŞA,172.96,0,0,,,,49.19499999999999,340131000.0,6.0
3708,2021,7,KONAK,224.12,0,0,265.0,60.0,3.0,53.971666666666664,382565000.0,6.0
3709,2021,7,URLA,-209.86,1,0,78.0,3.0,1.0,53.971666666666664,382565000.0,6.0
3712,2023,7,BERGAMA,162.82,0,0,,,,41.435,306447000.0,6.0
3717,2021,11,TİRE,128.7,0,0,4619.0,223.0,1.0,36.111666666666665,299884000.0,6.0
3721,2021,12,ALİAĞA,128.95,0,0,907.0,1.0,1.0,44.43,313786000.0,6.0
3726,2024,5,KEMALPAŞA,25.770528689036432,1,0,36.0,6.0,2.0,47.67666666666667,331440000.0,6.0
3730,2023,1,NARLIDERE,100.53,0,0,,,,36.13833333333333,284679000.0,6.0
3733,2022,5,KONAK,199.67,0,0,,,,65.71,400103000.0,6.0
3735,2021,5,KONAK,101.48,0,0,229.0,49.0,1.0,67.79166666666667,440658000.0,6.0
3746,2021,3,SELÇUK,171.63,0,0,236.75,67.0,4.0,69.53833333333334,440241000.0,6.0
3750,2024,3,KEMALPAŞA,154.6,0,0,,,,49.19499999999999,340131000.0,6.0
3751,2024,3,ÇİĞLİ,104.82,0,0,3131.0,28.0,1.0,49.19499999999999,340131000.0,6.0
3753,2021,10,DİKİLİ,208.08,0,0,,,,40.41833333333333,310750000.0,6.0
3755,2021,7,BEYDAĞ,107.81,0,0,,,,53.971666666666664,382565000.0,6.0
3756,2021,2,SELÇUK,202.63,0,0,,,,63.975,381253000.0,6.0
3762,2023,8,BUCA,140.86,0,0,2237.0,259.0,1.0,35.550000000000004,289801000.0,6.0
3771,2022,11,KARŞIYAKA,170.0,0,0,119.5,23.0,2.0,35.45333333333333,290429000.0,6.0
3774,2023,8,BERGAMA,225.33,0,0,,,,35.550000000000004,289801000.0,6.0
3775,2023,4,KINIK,184.45,0,0,72.0,22.0,3.0,46.845,329634000.0,6.0
3779,2023,4,KARŞIYAKA,192.62,0,0,,,,46.845,329634000.0,6.0
3780,2024,4,BALÇOVA,140.97,0,0,19.0,2.0,1.0,49.43333333333334,341213000.0,6.0
3787,2022,12,URLA,112.15,0,0,16858.0,1689.0,1.0,36.538333333333334,288391000.0,6.0
3790,2024,8,BORNOVA,129.53006050348094,1,0,54.0,1.0,1.0,32.655,257371000.0,6.0
3794,2023,8,KONAK,172.94,0,0,436.0,30.0,2.0,35.550000000000004,289801000.0,6.0
3795,2020,2,TİRE,99.66,0,0,1176.6666666666667,169.0,3.0,,,
